id,name,address,longitude,latitude,district,brand_type,subway_count,bus_count,restaurant_count,competitor_count
B0IR0UU61U,CUBIC 3 三立方咖啡(黄浦绿地缤纷城店),龙华东路858号4101室,121.473038,31.193412,黄浦区,本土连锁,0,6,6,8
B0JASU9AOF,爽爷鲜肉饼咖啡铺(茂名南路店),茂名南路131弄-2底层B室(陕西南路地铁站4号口对面),121.461466,31.217479,黄浦区,独立/精品,2,9,35,79
B0JD5CDIPQ,星巴克(上海雁荡路店),雁荡路33号(一大会址·黄陂南路地铁站1号口步行420米),121.470024,31.220404,黄浦区,国际连锁,1,15,34,46
B0I2DRZ5SI,瑞幸咖啡(博荟广场店),中山南一路788号号博荟广场负二层B2-11室,121.480142,31.196677,黄浦区,本土连锁,1,7,16,26
B0FFL3HUG5,瑞幸咖啡(打浦桥日月光1F店),泰康路63号打浦桥日月光中心一层TK08-B室,121.469433,31.207586,黄浦区,本土连锁,1,6,24,40
B0FFK67QK4,瑞幸咖啡(复兴SOHO店),马当路388号SOHO复兴广场E栋一层107号,121.474966,31.215563,黄浦区,本土连锁,1,13,25,34
B0JRRNJ9V3,Manner Coffee(德必上海书城WE店),湖北路136号德必上海书城WE F1层,121.481314,31.233037,黄浦区,本土连锁,0,16,56,73
B0FFKSE04T,Manner Coffee(恒基名人购物中心店),南京东路300号恒基名人购物中心B1层,121.484025,31.237696,黄浦区,本土连锁,1,19,43,50
B0FFGYVZ3F,COACH Coffee,新世界新丸中心 NEW ONE(南京东路地铁站出入口旁),121.484968,31.237945,黄浦区,独立/精品,1,19,47,49
B0FFIHLPLG,由心咖啡(来福士广场店),西藏中路268号来福士办公楼2F,121.476742,31.233084,黄浦区,独立/精品,1,20,34,76
B0L615K3AV,库迪咖啡(南京东路地铁站店),轨道交通10号线南京东路地铁站内10-101商铺库迪咖啡(地铁站7号口进站安检旁),121.484902,31.238139,黄浦区,本土连锁,1,17,44,51
B0I2GM8UCN,LAVAZZA拉瓦萨咖啡(上海绿地外滩潮方店),中山南路800弄绿地·外滩潮方商场南门一楼L1-L105b商铺,121.505626,31.214586,黄浦区,国际连锁,0,7,6,9
B0H1T7KE66,分号咖啡(广东路店),广东路与山东中路交叉口西南60米,121.48443,31.232406,黄浦区,独立/精品,0,14,53,41
B0L67RUOFK,% Arabica阿拉比卡咖啡(豫园店),凝晖路与豫园新路交叉口东40米,121.49177,31.226445,黄浦区,国际连锁,1,13,18,23
B0H2F7L3Z3,Manner Coffee(绿地·外滩潮方店),中山南路800弄1号绿地·外滩潮方F1,121.505356,31.214882,黄浦区,本土连锁,0,6,7,9
B0HKCG30XC,LAVAZZA拉瓦萨咖啡(上海铂尔曼店),打浦路15号1层01单元,121.47087,31.204259,黄浦区,国际连锁,1,6,27,33
B0K0UO5F53,Mr.BondCoffee邦德咖啡(田子坊店),泰康路25号2号楼一层A区,121.470266,31.207853,黄浦区,独立/精品,1,6,23,36
B0K0LHST62,b3coffee必三咖啡(新天地店),马当路245号新天地时尚二期地下1层B111号,121.475411,31.217667,黄浦区,独立/精品,1,18,30,48
B0G3AHFAFN,Manner Coffee(上海k11购物艺术中心店),淮海中路300号K11购物艺术中心3楼319号店铺,121.473829,31.223465,黄浦区,本土连锁,1,29,31,42
B0FFM3LQ7R,瑞幸咖啡(瑞金商务中心店),肇嘉浜路100号瑞金商务中心一层105B室,121.465167,31.205106,黄浦区,本土连锁,2,5,22,36
B0JA65H1YV,MIND BALANCE(TX淮海店),淮海中路523号TX淮海4楼,121.468907,31.22073,黄浦区,独立/精品,2,15,19,33
B0L3C5JZYE,STARBUCKSC,中华路518号外滩壹号汇(小南门地铁站1号口步行110米),121.498756,31.217673,黄浦区,独立/精品,1,3,0,7
B0FFJI2YLL,国际饭店大堂咖啡吧,国际饭店大堂(人民广场地铁站9号口步行80米),121.47145,31.23259,黄浦区,独立/精品,1,13,35,57
B0FFIBWCM8,Costa Coffee(上海恒基名人购物中心店),南京东路300号恒基名人购物中心F2层,121.484193,31.237832,黄浦区,国际连锁,1,19,43,49
B0GKZ46WMF,贝瑞咖啡(人民公园店),地铁站17-18号口方向,121.474158,31.233227,黄浦区,独立/精品,1,15,38,69
B0FFLDQ6Y6,瑞幸咖啡(旺角广场店),延安东路175号旺角广场一层103室,121.484768,31.230653,黄浦区,本土连锁,1,10,35,29
B0KRRDVKAG,本事咖啡(洛克·外滩源店),虎丘路28号,121.487631,31.241656,黄浦区,独立/精品,1,15,54,39
B0L14R21KM,TFT Coffee,和谐滙外滩一号,121.491375,31.233306,黄浦区,独立/精品,0,22,52,19
B0I0MA0ZCA,瑞幸咖啡(马当路店),马当路598号底商(马当路地铁站出口步行100米),121.475961,31.210264,黄浦区,本土连锁,1,8,23,29
B0HKKDKFE7,熊爪咖啡give&take(K11店),淮海中路300号上海k11购物艺术中心L1层,121.473783,31.223601,黄浦区,独立/精品,1,29,32,40
B0L19BFIEO,肯悦咖啡和平店,西藏中路290号,121.47605,31.232751,黄浦区,独立/精品,1,16,37,73
B0JDG7UPLJ,库迪咖啡(黄浦福州路店),福州路542号1层(中福古玩城南门),121.480409,31.23328,黄浦区,本土连锁,0,18,53,70
B00155MA6P,星巴克(明天广场店),南京西路399号明天广场1层(近黄陂北路),121.469693,31.230375,黄浦区,国际连锁,0,11,23,42
B0FFKX4OPH,瑞幸咖啡(仙乐斯广场店),南京西路388号仙乐斯广场负一层,121.469036,31.231558,黄浦区,本土连锁,0,11,28,40
B0H1ZZ6CJI,星巴克臻选(上海绿地外滩中心店),中山南路800弄L110铺位,121.505164,31.214647,黄浦区,国际连锁,0,7,6,9
B0G2M1ZN29,OZ cafe(南昌路店),南昌路73号(淮海中路地铁站1号口步行210米),121.465539,31.217823,黄浦区,独立/精品,1,6,27,58
B00155IS8D,锦江饭店·梦咖啡1926,茂名南路59号锦江饭店锦北楼1楼(淮海中路),121.460834,31.220578,黄浦区,独立/精品,1,7,42,55
B0JA1KO0DK,瑞幸咖啡(巴黎春天淮海店),淮海中路939号巴黎春天商场淮海店负二层25号,121.459463,31.216594,黄浦区,本土连锁,1,8,48,76
B0KAYH386X,秋裤咖啡(巨鹿路店),巨鹿路298号(南京西路地铁站12号口步行460米),121.460147,31.223002,黄浦区,独立/精品,0,9,33,40
B0H07D3W5I,LAVAZZA拉瓦萨咖啡(上海世博滨江大厦店),中山南路1799号,121.493144,31.202751,黄浦区,国际连锁,1,9,5,11
B0K2O99OQ7,库迪咖啡(永安百货店),南京东路635号永安百货(金华路九江路),121.478195,31.234598,黄浦区,本土连锁,1,21,39,73
B0JK2RZD5D,13DE MARZO CAFÉ(上海安福路店),安福路322号4号楼1楼,121.440149,31.213256,徐汇区,独立/精品,0,8,17,26
B0L1LREQV9,DünDun&Co.,衡山路199号109室(衡山路地铁站4号口步行60米),121.447201,31.204744,徐汇区,独立/精品,2,11,30,22
B0JD5ODTJD,% Arabica(西岸金融城店),瑞宁路288号西岸中环,121.469852,31.188893,徐汇区,国际连锁,0,4,4,6
B0GDR5CQBR,% Arabica阿拉比卡咖啡(建国西路店),建国西路481号,121.451285,31.20296,徐汇区,国际连锁,2,13,22,29
B0FFK4HLAA,AREA31区咖啡店,五原路88号B(常熟路地铁站8号口步行210米),121.447404,31.213187,徐汇区,独立/精品,1,12,26,44
B0IR9CP1OV,瑞幸咖啡(徐汇绿地缤纷城店),龙华中路绿地缤纷城西区一楼(龙华中路地铁站出入口旁),121.457628,31.183847,徐汇区,本土连锁,1,5,10,21
B0FFKNXGPD,BATHE COFFEE(永康小区北区店),永康路70号,121.458102,31.210994,徐汇区,独立/精品,1,7,19,68
B0FFGJOTLE,星巴克(朵云轩店),天钥桥路1188号朵云轩广场(龙华地铁站2号口步行470米),121.447935,31.173815,徐汇区,国际连锁,1,5,0,2
B0L29RRDES,米店咖啡馆,平江路115号,121.455237,31.200051,徐汇区,独立/精品,1,8,7,25
B0HBKCS31R,DG bar,南丹东路207号(徐家汇地铁站2号口步行230米),121.439836,31.189569,徐汇区,独立/精品,0,9,28,57
B0FFJOB207,星巴克(东航云锦天地店),龙兰路277号3号楼1层3102单元,121.457703,31.166153,徐汇区,国际连锁,1,3,27,23
B0KUNC6529,Peet's Coffee皮爷咖啡(徐汇万科中心店),9233号2幢1层T3-L1-01a室(地铁上海南站8号口),121.431773,31.158242,徐汇区,国际连锁,1,6,12,23
B0HAHCHCXU,Crave Cafe&Wine bar,新乐路208号(常熟路地铁站3号口步行470米),121.452632,31.216955,徐汇区,独立/精品,0,8,46,48
B0G0CUXNTM,BRICK LANE板砖咖啡(乌南店),乌鲁木齐南路121号(衡山路地铁站1号口步行290米),121.448975,31.204925,徐汇区,独立/精品,1,8,29,15
B00156O2XJ,Cafe del Volcan,永康路25号,121.458909,31.2111,徐汇区,独立/精品,1,7,20,72
B00156NZN9,星巴克(徐汇苑店),中山南二路1089号徐汇苑大厦1层101室,121.443155,31.17896,徐汇区,国际连锁,1,3,1,13
B0FFF3JKTP,赞咖啡(桂林路),桂林路64号-2号,121.419713,31.159033,徐汇区,独立/精品,0,6,3,5
B0FFHP5N3H,星巴克咖啡(上海交通大学店),华山路1954号包兆龙图书馆一层,121.433065,31.199715,徐汇区,国际连锁,1,9,14,36
B0IRXA2D14,Faust浮士德咖啡馆,天平路216弄1号(交通大学地铁站2号口步行420米),121.43766,31.199673,徐汇区,独立/精品,2,7,12,27
B00155H8S9,星巴克(均瑶店),肇嘉浜路789号均瑶国际广场1层,121.448591,31.198294,徐汇区,国际连锁,1,11,18,20
B0LRZL2IUN,Peet's Coffee皮爷咖啡(龙华会店),龙华路2758号1层C2-L1S05B室,121.453197,31.172749,徐汇区,国际连锁,1,4,5,8
B0H1ULZ4YM,Metal hands铁手咖啡,南丹路15号1楼二单元(徐家汇地铁站1号口步行160米),121.43556,31.189519,徐汇区,独立/精品,0,10,22,36
B0IR1RWDF8,plusone coffee安福路店,安福路156号,121.444983,31.21439,徐汇区,独立/精品,1,9,30,44
B0IB1UFJVN,DOU COFFEE ROASTERS(慎成里店),嘉善路121号,121.459373,31.209921,徐汇区,独立/精品,0,8,15,58
B00156EMJ0,星巴克漕河泾2店,桂平路391号,121.403661,31.164373,徐汇区,国际连锁,0,8,17,19
B0FFH105HI,星巴克(宜山路店),宜山路675-1单元,121.423406,31.176942,徐汇区,国际连锁,0,3,3,6
B00155H8SE,星巴克(瑞丽大厦店),淮海中路1325号瑞丽大厦1层103室,121.449925,31.212375,徐汇区,国际连锁,1,13,15,38
B0FFMALVHA,聚福Shanghailander五原路店,五原路92号(近乌鲁木齐中路),121.447307,31.213149,徐汇区,独立/精品,1,12,26,44
B0J2HSELGV,瑞幸咖啡(龙华会B2层店),龙华路2778号龙华会商场负二层B2N06号,121.453303,31.174753,徐汇区,本土连锁,1,3,5,8
B00156GXP4,星巴克(宏汇国际广场店),中山西路1602号宏汇国际广场B座1层105室,121.421845,31.186586,徐汇区,国际连锁,0,5,10,12
B0IGCDCH5L,星巴克臻选(上海徐汇绿地缤纷1F店),东安路562号徐汇绿地缤纷城东区1F层,121.457455,31.184453,徐汇区,国际连锁,1,6,10,19
B0FFKQQYGG,面包咖啡好天气パンカフェ日和,永嘉路331号,121.4576,31.208795,徐汇区,独立/精品,0,8,16,67
B0L0LZ9CBP,esc.coffee,常熟路159-2(常熟路地铁站8号口步行130米),121.448655,31.215097,徐汇区,独立/精品,1,9,41,55
B0J63S5LYT,likelikeslike coffee悟同咖啡,天平路238号临3,121.438049,31.198928,徐汇区,独立/精品,2,7,17,34
B0FFI918G2,星巴克(徐汇百联店),华山路1998号大西洋娱乐城4楼,121.436841,31.197745,徐汇区,国际连锁,1,6,22,47
B0FFGISTJE,星巴克(古北时尚店),吴中路52号古北时尚1层104室,121.415809,31.187877,徐汇区,国际连锁,1,7,2,5
B0LGBM1Q2Y,瑞幸咖啡(漕宝路日月光店),漕宝路33号日月光购物中心B座一层26-27室,121.431716,31.168928,徐汇区,本土连锁,1,5,8,23
B0FFFT3D3Q,星巴克(枫林国际大厦店),枫林路380号枫林国际大厦1层102室,121.4577,31.191302,徐汇区,国际连锁,1,9,4,9
B00156F2TS,星巴克(钦江路店),钦江路102号2幢第1层C单元侧门,121.409197,31.176673,徐汇区,国际连锁,0,10,4,6
B0FFK65R50,瑞幸咖啡(绿地汇中心店),云锦路500号绿地汇中心B座一层1-11单元,121.457426,31.164609,徐汇区,本土连锁,1,3,27,24
B0J3X79KCP,Blue Bottle Coffee(港汇恒隆广场店),虹桥路1号102部位166A铺位,121.436962,31.194554,徐汇区,国际连锁,1,8,42,69
B0KA1ZPTNT,大小乐咖啡商店(陕西南路488弄小区店),陕西南路488弄小区,121.46114,31.21014,徐汇区,独立/精品,0,6,14,62
B00155IMAK,星巴克(永新店),辛耕路129号(近天钥桥路),121.442952,31.192523,徐汇区,国际连锁,0,8,37,60
B0H6LGCQW3,% Arabica阿拉比卡咖啡(环贸iapm店),淮海中路999号环贸iapm商场2层(写字楼二期与商场交界处),121.458702,31.215621,徐汇区,国际连锁,1,7,44,67
B0FFG59B0B,星巴克(中金国际广场店),漕溪北路331号中金国际广场A座1层03,121.439311,31.190746,徐汇区,国际连锁,0,11,35,61
B0FFKNWA7D,星巴克臻选(新研大厦店),桂箐路65号一层107B号商铺和二层202-9号商铺,121.404757,31.172508,徐汇区,国际连锁,0,12,8,15
B0FFL5CHPY,Peet's Coffee皮爷咖啡(环贸iapm店),淮海中路999号IAPM商场2楼221室,121.458063,31.215328,徐汇区,国际连锁,1,7,40,70
B0K1GHWNUH,M Stand(Gate M西岸梦中心店),龙腾大道2266号2栋103,121.466161,31.162402,徐汇区,本土连锁,0,1,20,25
B0I0VRBZDA,ALOHA COFFEE(襄阳南路店),襄阳南路269号-甲,121.457799,31.210293,徐汇区,独立/精品,0,7,14,57
B00156O8R5,星巴克(科产大厦店),宜山路900号科产大厦A座1层,121.401805,31.172025,徐汇区,国际连锁,1,12,6,12
B0KA3RKQM7,DayDreaming Cafe(襄阳路店),襄阳南路342号,121.457886,31.208547,徐汇区,独立/精品,0,8,17,67
B0FFHGKJME,星巴克(茶陵北路店),茶陵北路20号A1室,121.464982,31.198847,徐汇区,国际连锁,0,6,6,14
B00155QJEU,星巴克(上海南站店),沪闵路9001号上海南站地下商场南馆的第一层第B区南1-B25号店铺,121.431441,31.152079,徐汇区,国际连锁,1,5,4,13
B0H1U5WZAQ,BIG SUR COFFEE(永嘉路店),永嘉路277号底层,121.459402,31.209359,徐汇区,独立/精品,0,8,16,60
B0K1GHU4P8,BlueBottleCoffee蓝瓶咖啡(西岸梦中心店),龙腾大道2266号西岸梦中心4号楼118A(近梦船坞),121.466266,31.161326,徐汇区,国际连锁,0,1,22,26
B0FFJ3U6JV,HUGO HUSKY HOUSE,永嘉路227号甲,121.460978,31.209919,徐汇区,独立/精品,0,7,15,63
B001574MY2,星巴克(武康路店),武康路420号1F(交通大学地铁站7号口步行420米),121.437837,31.204474,徐汇区,国际连锁,1,6,13,27
B0FFJ04PZE,Peet's Coffee皮爷咖啡(武康路店),上海城区武康路378号1楼,121.439222,31.206402,徐汇区,国际连锁,0,8,15,27
B0FFFZK032,WS Cafe&Lounge,淮海中路1298号(常熟路地铁站1号口旁),121.450655,31.213368,徐汇区,独立/精品,1,12,18,42
B0FFIXRG6K,Peet's Coffee皮爷咖啡(东湖路店),上海城区东湖路9号,121.453713,31.216257,徐汇区,国际连锁,1,7,38,58
B0HGNOQDW3,集雅GATHERING咖啡(武康路店),湖南路街道武康路137号集雅咖啡,121.439722,31.206681,徐汇区,独立/精品,1,8,14,28
B00154848C,提香研磨咖啡,宛平南路263号(近斜土路),121.446679,31.193105,徐汇区,独立/精品,0,9,12,27
B0FFG4D52R,星巴克(飞洲国际广场店),零陵路899号飞洲国际广场(零陵路)F1层,121.437994,31.183254,徐汇区,国际连锁,1,5,5,19
B0HB9ZEDMI,星巴克(上海徐汇滨江店),龙腾大道3222号1层101单元,121.463635,31.180804,徐汇区,国际连锁,0,1,3,9
B0H3SBIT4W,T12 Lab,乌鲁木齐南路288号一楼,121.449564,31.201851,徐汇区,独立/精品,2,12,38,28
B0JR461DID,3½三又二分之一,太原路305弄1-10号太原路305弄,121.456159,31.202849,徐汇区,独立/精品,1,9,20,36
B0K2PHJJ0X,CaptainGeorge风味博物馆,太原路236号,121.455523,31.204039,徐汇区,独立/精品,0,8,22,35
B00155LB7I,星巴克臻选(美罗城店),肇嘉浜路1111号美罗城2层,121.439677,31.193424,徐汇区,国际连锁,1,7,40,65
B0L15H0EUV,Honky Tonk Coffee,襄阳南路262号(陕西南路地铁站7号口步行430米),121.457435,31.21108,徐汇区,独立/精品,1,8,22,67
B0LUF51YXH,CUBIC 3 三立方咖啡(永康路店),永康路58号,121.458307,31.211038,徐汇区,本土连锁,1,7,19,67
B0HRPN1P7B,Manner Coffee(徐汇滨江店),瑞宁路243号,121.467705,31.185822,徐汇区,本土连锁,0,2,2,7
B0K1FLQUVC,米仓POP(乌鲁木齐南路店),乌鲁木齐南路288号(肇嘉浜路地铁站2号口步行300米),121.449554,31.201789,徐汇区,独立/精品,2,12,35,28
B0FFI9QGYS,RACBAR,安福路322号14幢一楼(武康路与安福路交口),121.439967,31.213292,徐汇区,独立/精品,0,6,16,25
B0FFI8BKU8,O.P.S. CAFE(太原路店),太原路177弄1号临(近建国西路),121.45532,31.205608,徐汇区,独立/精品,0,9,20,35
B0LRUMBJBK,推浪咖啡 WAVEOFFcoffee,建国西路550号101室,121.450572,31.20286,徐汇区,独立/精品,2,11,27,24
B0LA7ZOAAO,Hey Barista,衡山路880号,121.440007,31.196353,徐汇区,独立/精品,1,8,43,58
B0GKXMEEQF,星巴克(上海天平邻里汇店),乌鲁木齐南路64弄4号(衡山路地铁站4号口步行390米),121.448429,31.205914,徐汇区,国际连锁,2,9,30,20
B0FFMCE7ZG,Tims咖啡(南昌路店),南昌路509号109-110室,121.459663,31.215045,徐汇区,国际连锁,1,7,38,72
B0KDDRBOG0,瑞幸咖啡(阳光滨江天地店),凯滨路38号负一层01室A13-2号,121.45863,31.186507,徐汇区,本土连锁,1,5,11,17
B0FFJ3TODH,星巴克(南洋1931店),裕德路165号南洋1931大厦1层F1-04室,121.432726,31.18602,徐汇区,国际连锁,0,6,14,24
B0FFH9L4OD,BREAD ETC(襄阳南路店),建国西路304号一层,121.457947,31.205321,徐汇区,独立/精品,1,6,25,47
B0LGFSO1KQ,MOMO CAFE,龙文路317号R6幢1楼,121.458642,31.158253,徐汇区,独立/精品,1,3,13,30
B0FFK6CW7I,STEP Coffee肆步咖啡,常熟路159号(常熟路地铁站8号口步行140米),121.448654,31.215159,徐汇区,独立/精品,1,8,40,55
B0FFIS07G9,老麦咖啡馆(武康路店),武康路439号(交通大学地铁站7号口步行410米),121.438148,31.20434,徐汇区,国际连锁,1,6,13,27
B00155HAXI,CoffeeTree花园西餐厅(武康路店),武康路376号武康庭1层,121.439024,31.206578,徐汇区,独立/精品,0,8,15,26
B00155LAY3,COSTA COFFEE(上海安福路店),安福路166号,121.444619,31.214261,徐汇区,国际连锁,1,10,30,44
B0HGA60VU8,PAOPAO Bakery&Cafe(港汇店),港汇恒隆广场虹桥路1号负一楼105B(泡泡玛特对面),121.437564,31.195146,徐汇区,独立/精品,1,7,41,63
B0FFF5SHWP,星巴克臻选(衡山坊店),衡山路890弄3号(徐家汇地铁站13号口步行190米),121.439607,31.195729,徐汇区,国际连锁,1,8,43,62
B0FFK9DW9J,星巴克(嘉御庭店),建国西路258号(嘉善路地铁站2号口步行440米),121.459868,31.205767,徐汇区,国际连锁,1,9,28,55
B00155ILW5,星巴克(汾阳路店),汾阳路138号轻科大厦1层03单元,121.453091,31.209883,徐汇区,国际连锁,0,11,18,39
B0KD1HIOF9,GOODBAI CAFE,延庆路104号(常熟路地铁站1号口步行240米),121.450853,31.215112,徐汇区,独立/精品,1,9,35,45
B00155L4U8,星巴克(嘉汇店),天钥桥路323号(近嘉汇广场),121.442123,31.188529,徐汇区,国际连锁,1,10,27,39
B0FFGB6J6H,星巴克(桂林路店),桂林路402号诚达创意产业园1层103室,121.416308,31.172332,徐汇区,国际连锁,1,8,16,19
B0HRPM4M1M,SHIMMER(乌鲁木齐中路店),乌鲁木齐中路146号,121.445231,31.214064,徐汇区,独立/精品,1,9,27,45
B0FFJFU0XS,星巴克(光启城),宜山路455号光启城L1层183&185室,121.42796,31.183763,徐汇区,国际连锁,1,3,12,25
B0J35PTV0B,Dreaming·Shanghai张国荣纪念空间,虹桥路808号融景·解园D3座一层D339室,121.423986,31.193736,徐汇区,独立/精品,0,5,10,14
B0FFG0Y8FE,星巴克(好望角店),肇嘉浜路500号(肇嘉浜路地铁站2号口步行460米),121.454274,31.201145,徐汇区,国际连锁,1,8,11,31
B0GK3HUJ6O,DayDreaming Cafe(永嘉路店),永嘉路285-287号,121.45896,31.209307,徐汇区,独立/精品,0,8,16,61
B0I61590O5,Gregorius SHADE,安福路53号(常熟路地铁站8号口步行300米),121.447087,31.214781,徐汇区,独立/精品,1,10,34,46
